Player 1,Player 2,Team Name,Division,Tournament
ian sanders,vlad trofimov,Guys Being Dudes,Intermediate 2.0+,sdgrandslam2023
dylan nguyen,jeffrey yang,Jeff’s Bezos,Intermediate 2.0+,sdgrandslam2023
ashley ngo,donhau la,Ngo Hit Zone,Intermediate 2.0+,sdgrandslam2023
cameron thomas,cameron thomas,Rizzly Bears,Intermediate 2.0+,sdgrandslam2023
annette morton,jordan sandoval,Set Level Midnight,Intermediate 2.0+,sdgrandslam2023
madison rohr,tanner rohr,Shame Eggs,Intermediate 2.0+,sdgrandslam2023
elena larsen,mollie craighead,Spike Girls,Intermediate 2.0+,sdgrandslam2023
jake boerboom,kevin morton,Spike-a-logical-warfare,Intermediate 2.0+,sdgrandslam2023
kyle masangkay,sage arquero,Sunsetters,Intermediate 2.0+,sdgrandslam2023
brandon ann,martin ramirez,The Glizzies,Intermediate 2.0+,sdgrandslam2023
jeffrey wang,oliver wang,Wang Gang,Intermediate 2.0+,sdgrandslam2023
ben beckstead,tyler llumiquinga,White Rice,Intermediate 2.0+,sdgrandslam2023
mesha edwardson,ye-cheng-hao du,Who's not hot,Intermediate 2.0+,sdgrandslam2023
christine chang,josh fragiacomo,Assistant to the Chef,Mixed 4.0+,sdgrandslam2023
joelle nguyen,will picone,Bantwea Court,Mixed 4.0+,sdgrandslam2023
eddy leung,kirstie savage,ELKS 🦌,Mixed 4.0+,sdgrandslam2023
grant laughlin,kayla ngai,Exposure Therapy,Mixed 4.0+,sdgrandslam2023
andrew kosche,paige kosche,It Was Ngai's Knowing Her,Mixed 4.0+,sdgrandslam2023
ryder rivadeneyra,sebastiani kim,Ladies & Gentlemen... we got 'em,Mixed 4.0+,sdgrandslam2023
julie orozco,luis orozco,Lulu Limón,Mixed 4.0+,sdgrandslam2023
connor nelson,elle lowe,Nelson / Lowe,Mixed 4.0+,sdgrandslam2023
buddy hammon,perrin york,Pork and Ham,Mixed 4.0+,sdgrandslam2023
brandon brown,mey helm,Riley Reid n Harry Styles Love Children,Mixed 4.0+,sdgrandslam2023
daphne burdeaux,simon burdeaux,The Burds,Mixed 4.0+,sdgrandslam2023
tina gulden,fredric hinkle,Tina/Fredric,Mixed 4.0+,sdgrandslam2023
tiff ding,trevor barbosa,tNt,Mixed 4.0+,sdgrandslam2023
karah hui,rahul murthy,TRP Cute Alphas,Mixed 4.0+,sdgrandslam2023
drew cummins,kayla wu,Your Parents,Mixed 4.0+,sdgrandslam2023
